C01-EAN_CODE;C03-COM_REF;REF PHY;C05-GLOBAL_BRAND;C06-COLOR;C07-NAME;Description;C09-COMPOSITION_MATERIAL;C10-PRODUCT_DIMENSIONS;C17-GENDER;C18-SIZE;C19-SEC_ATT;C20-WEB_SIZE;C21-RRP_WO_VAT;C21-RRP_WITH_VAT;special price
;UBIK71022-XXL-NERO;UBK71022NEAR;UMBRO;Arancione;COSTUME BOXER UMBRO BLU;;;;MEN;XXL;5;;29,99;36,5878;12,80573
;UBK71016-L- MILITARY;UBK71016MIL;UMBRO;Multicolore;COSTUME BOXER UMBRO MULTICOLOR;;;;MEN;L;6;;29,99;36,5878;12,80573
;UBK71016-L-HORIZON BLUE;UBK71016HBLU;UMBRO;Nero;COSTUME BOXER UMBRO BLU;;;;MEN;L;28;;29,99;36,5878;12,80573
;UBK71016-L-NAVY-RED;UBK71016NARED;;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;L;29;29,99;36,5878;12,80573
;UBK71016-M- MILITARY;UBK71016MIL;UMBRO;Multicolore;COSTUME BOXER UMBRO MULTICOLOR;;;;MEN;MEN;M;5;29,99;36,5878;12,80573
;UBK71016-M-HORIZON BLUE;UBK71016HBLU;UMBRO;Nero;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;M;32;29,99;36,5878;12,80573
;UBK71016-M-NAVY-RED;UBK71016NARED;;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;M;14;29,99;36,5878;12,80573
;UBK71016-XL- MILITARY;UBK71016MIL;UMBRO;Multicolore;COSTUME BOXER UMBRO MULTICOLOR;;;;MEN;MEN;XL;6;29,99;36,5878;12,80573
;UBK71016-XL-HORIZON BLUE;UBK71016HBLU;UMBRO;Nero;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XL;32;29,99;36,5878;12,80573
;UBK71016-XL-NAVY-RED;UBK71016NARED;;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XL;30;29,99;36,5878;12,80573
;UBK71016-XXL- MILITARY;UBK71016MIL;UMBRO;Multicolore;COSTUME BOXER UMBRO MULTICOLOR;;;;MEN;MEN;XXL;10;29,99;36,5878;12,80573
;UBK71016-XXL-HORIZON BLUE;UBK71016HBLU;UMBRO;Nero;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XXL;27;29,99;36,5878;12,80573
;UBK71016-XXL-NAVY-RED;UBK71016NARED;;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XXL;6;29,99;36,5878;12,80573
;UBK71016B-L-BLU NAVY;UBK71016BBLUN;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;L;5;29,99;36,5878;12,80573
;UBK71016B-L-NAVY-WHITE;UBK71016NAVWHT;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;L;1;29,99;36,5878;12,80573
;UBK71016B-L-ORIZON BLU;UBK71016ORBL;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;L;77;29,99;36,5878;12,80573
;UBK71016B-M-BLU NAVY;UBK71016BBLUN;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;M;3;29,99;36,5878;12,80573
;UBK71016B-M-NAVY-WHITE;UBK71016NAVWHT;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;M;;29,99;36,5878;12,80573
;UBK71016B-M-ORIZON BLU;UBK71016ORBL;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;M;6;29,99;36,5878;12,80573
;UBK71016B-XL-BLU NAVY;UBK71016BBLUN;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XL;4;29,99;36,5878;12,80573
;UBK71016B-XL-NAVY-WHITE;UBK71016NAVWHT;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XL;8;29,99;36,5878;12,80573
;UBK71016B-XL-ORIZON BLU;UBK71016ORBL;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XL;108;29,99;36,5878;12,80573
;UBK71016B-XXL-BLU NAVY;UBK71016BBLUN;UMBRO;Arancione;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XXL;4;29,99;36,5878;12,80573
;UBK71016B-XXL-NAVY-WHITE;UBK71016NAVWHT;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XXL;4;29,99;36,5878;12,80573
;UBK71016B-XXL-ORIZON BLU;UBK71016ORBL;UMBRO;Blu;COSTUME BOXER UMBRO BLU;;;;MEN;MEN;XXL;58;29,99;36,5878;12,80573
;UBK71022-L-FEDERAL BLU;UBK71022FEDB;UMBRO;Blu;COSTUME BOXER UMBRO ARANCIONE;;;;MEN;MEN;L;5;29,99;36,5878;12,80573
;UBK71022-L-MILITARY;UBK71022MIL;UMBRO;Blu;BOXER UOMO;;;;MEN;MEN;L;97;29,99;36,5878;12,80573
;UBK71022-L-NAVY;UBK71022NAV;UMBRO;Blu;COSTUME BOXER UMBRO MULTICOLOR;;;;MEN;MEN;L;25;29,99;36,5878;12,80573
;UBK71022-L-NAVY-YELLOW;UBK71022NAYE;UMBRO;Giallo;COSTUME BOXER UMBRO GIALLO;;;;MEN;MEN;L;6;29,99;36,5878;12,80573
;UBK71022-M-FEDERAL BLU;UBK71022FEDB;UMBRO;Blu;COSTUME BOXER UMBRO ARANCIONE;;;;MEN;MEN;M;9;29,99;36,5878;12,80573
;UBK71022-M-MILITARY;UBK71022MIL;UMBRO;Blu;BOXER UOMO;;;;MEN;MEN;M;86;29,99;36,5878;12,80573
;UBK71022-M-NAVY;UBK71022NAV;UMBRO;Blu;COSTUME BOXER UMBRO MULTICOLOR;;;;MEN;MEN;M;27;29,99;36,5878;12,80573
;UBK71022-M-NAVY-YELLOW;UBK71022NAYE;UMBRO;Giallo;COSTUME BOXER UMBRO GIALLO;;;;MEN;MEN;M;8;29,99;36,5878;12,80573
;UBK71022-XL-FEDERAL BLU;UBK71022FEDB;UMBRO;Blu;COSTUME BOXER UMBRO ARANCIONE;;;;MEN;MEN;XL;7;29,99;36,5878;12,80573
;UBK71022-XL-MILITARY;UBK71022MIL;UMBRO;Blu;BOXER UOMO;;;;MEN;MEN;XL;42;29,99;36,5878;12,80573
;UBK71022-XL-NAVY;UBK71022NAV;UMBRO;Blu;COSTUME BOXER UMBRO MULTICOLOR;;;;MEN;MEN;XL;26;29,99;36,5878;12,80573
;UBK71022-XL-NAVY-YELLOW;UBK71022NAYE;UMBRO;Giallo;COSTUME BOXER UMBRO GIALLO;;;;MEN;MEN;XL;5;29,99;36,5878;12,80573
;UBK71022-XXL-FEDERAL BLU;UBK71022FEDB;UMBRO;Blu;COSTUME BOXER UMBRO ARANCIONE;;;;MEN;MEN;XXL;5;29,99;36,5878;12,80573
;UBK71022-XXL-MILITARY;UBK71022MIL;UMBRO;Blu;BOXER UOMO;;;;MEN;MEN;XXL;54;29,99;36,5878;12,80573
;UBK71022-XXL-NAVY;UBK71022NAV;UMBRO;Blu;COSTUME BOXER UMBRO MULTICOLOR;;;;MEN;MEN;XXL;29;29,99;36,5878;12,80573
;UBK71022-XXL-NAVY-YELLOW;UBK71022NAYE;UMBRO;Giallo;COSTUME BOXER UMBRO GIALLO;;;;MEN;MEN;XXL;5;29,99;36,5878;12,80573
;UIB05026G3-L-THREE PACK;UIB05026G3MUL;UMBRO;Blu;SLIP UOMO UMBRO;;;;MEN;MEN;L;6;25,99;31,7078;12,68312
;UIB05026G3-M-THREE PACK;UIB05026G3MUL;UMBRO;Blu;SLIP UOMO UMBRO;;;;MEN;MEN;M;3;25,99;31,7078;12,68312
;UIB05026G3-XL-THREE PACK;UIB05026G3MUL;UMBRO;Blu;SLIP UOMO UMBRO;;;;MEN;MEN;XL;5;25,99;31,7078;12,68312
;UIB05029G3-L-THREE PACK;UIB05029G3MULTI;UMBRO;Blu;BOXER UOMO;;;;MEN;MEN;L;5;25,99;31,7078;12,68312
;UIB05029G3-M-THREE PACK;UIB05029G3MULTI;UMBRO;Blu;BOXER UOMO;;;;MEN;MEN;M;9;25,99;31,7078;12,68312
;UIB05029G3-XL-THREE PACK;UIB05029G3MULTI;UMBRO;Blu;BOXER UOMO;;;;MEN;MEN;XL;6;25,99;31,7078;12,68312
;UPJ10009S-L-FEDERAL BLUE;UPJ10009SFEDBLUE;UMBRO;;PIGIAMA CORTO UOMO;;;;MEN;MAN;L;6;25,99;31,7078;12,68312
;UPJ10009S-M-FEDERAL BLUE;UPJ10009SFEDBLUE;UMBRO;;PIGIAMA CORTO UOMO;;;;MEN;MAN;M;10;39,99;48,7878;17,07573
;UPJ10009S-XL-FEDERAL BLUE;UPJ10009SFEDBLUE;UMBRO;;PIGIAMA CORTO UOMO;;;;MEN;MAN;XL;10;39,99;48,7878;17,07573
;UPJ10009S-XXL-FEDERAL BLUE;UPJ10009SFEDBLUE;UMBRO;;PIGIAMA CORTO UOMO;;;;MEN;MAN;XXL;10;39,99;48,7878;17,07573
;UPJ10011S-L-GRIGIO;UPJ10011SGRI;UMBRO;;PIGIAMA LUNGO UOMO;;;;MEN;MAN;L;10;39,99;48,7878;17,07573
;UPJ10011S-L-NAVY;UPJ10011SNA;UMBRO;;PIGIAMA LUNGO UOMO;;;;MEN;MAN;L;10;39,99;48,7878;17,07573
;UPJ10011S-M-GRIGIO;UPJ10011SGRI;UMBRO;;PIGIAMA LUNGO UOMO;;;;MEN;MAN;M;10;39,99;48,7878;17,07573
;UPJ10011S-M-NAVY;UPJ10011SNA;UMBRO;;PIGIAMA LUNGO UOMO;;;;MEN;MAN;M;10;39,99;48,7878;17,07573
;UPJ10011S-XL-GRIGIO;UPJ10011SGRI;UMBRO;;PIGIAMA LUNGO UOMO;;;;MEN;MAN;XL;10;39,99;48,7878;17,07573
;UPJ10011S-XL-NAVY;UPJ10011SNA;UMBRO;;PIGIAMA LUNGO UOMO;;;;MEN;MAN;XL;10;39,99;48,7878;17,07573
;UPJ10011S-XXL-GRIGIO;UPJ10011SGRI;UMBRO;;PIGIAMA LUNGO UOMO;;;;MEN;MAN;XXL;10;39,99;48,7878;17,07573
;UPJ10011S-XXL-NAVY;UPJ10011SNA;UMBRO;;PIGIAMA LUNGO UOMO;;;;MEN;MAN;XXL;10;39,99;48,7878;17,07573
;UPJ300013S-L-GREY MEL.-NERO;UPJ300013SGRENE;UMBRO;Grigio; UMBRO TUTA IN COTONE;;;;MEN;MEN;L;10;69,99;85,3878;34,15512
;UPJ300013S-M-GREY MEL.-NAVY;UPJ300013SGRENE;UMBRO;Grigio; UMBRO TUTA IN COTONE;;;;MEN;MEN;M;10;69,99;85,3878;34,15512
;UPJ300013S-XL-GREY MEL.-NERO;UPJ300013SGRENE;UMBRO;Grigio; UMBRO TUTA IN COTONE;;;;MEN;MEN;XL;4;69,99;85,3878;34,15512
;UPJ300013S-XXL-GREY MEL.-NERO;UPJ300013SGRENE;UMBRO;Grigio; UMBRO TUTA IN COTONE;;;;MEN;MEN;XXL;12;69,99;85,3878;34,15512
;UPJ3008S-L-NAVY-GRIGIO;UPJ30008SGRENAV;UMBRO;Grigio;TUTA UOMO UMBRO GRIGIO COTONE;;;;MEN;MEN;L;6;69,99;85,3878;34,15512
;UPJ3008S-M-NAVY-GRIGIO;UPJ30008SGRENAV;UMBRO;Grigio;TUTA UOMO UMBRO GRIGIO COTONE;;;;MEN;MEN;M;16;69,99;85,3878;34,15512
;UPJ3008S-XL-NAVY-GRIGIO;UPJ30008SGRENAV;UMBRO;Grigio;TUTA UOMO UMBRO GRIGIO COTONE;;;;MEN;MEN;XL;5;69,99;85,3878;34,15512
;UPJ3008S-XXL-NAVY-GRIGIO;UPJ30008SGRENAV;UMBRO;Grigio;TUTA UOMO UMBRO GRIGIO COTONE;;;;MEN;MEN;XXL;9;69,99;85,3878;34,15512
;UPJ32005S-L-FUXIA-NAVY;UPJ32005SFUNAV;UMBRO;Lilla;TUTA DONNA;;;;WOMEN;WOMEN;L;4;69,99;85,3878;34,15512
;UPJ32005S-L-GREY MEL-NERO;UPJ32005SGRENE;UMBRO;Grigio;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;L;3;69,99;85,3878;34,15512
;UPJ32005S-M-FUXIA-NAVY;UPJ32005SFUNAV;UMBRO;Lilla;TUTA DONNA;;;;WOMEN;WOMEN;M;1;69,99;85,3878;34,15512
;UPJ32005S-M-GREY MEL-NERO;UPJ32005SGRENE;UMBRO;Grigio;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;M;5;69,99;85,3878;34,15512
;UPJ32005S-S-FUXIA-NAVY;UPJ32005SFUNAV;UMBRO;Lilla;TUTA DONNA;;;;WOMEN;WOMEN;S;3;69,99;85,3878;34,15512
;UPJ32005S-S-GREY MEL-NERO;UPJ32005SGRENE;UMBRO;Grigio;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;S;10;69,99;85,3878;34,15512
;UPJ32005S-XL-FUXIA-NAVY;UPJ32005SFUNAV;UMBRO;Lilla;TUTA DONNA;;;;WOMEN;WOMEN;XL;5;69,99;85,3878;34,15512
;UPJ32005S-XLGREY MEL-NERO;UPJ32005SGRENE;UMBRO;Grigio;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;XL;5;69,99;85,3878;34,15512
;UPJ32011S-L-BLU;UPJ32005SFUNAV;UMBRO;Blu;TUTA DONNA UMBRO BLU;;;;WOMEN;WOMEN;L;2;69,99;85,3878;34,15512
;UPJ32011S-L-NAVY;UPJ32011SNAV;UMBRO;Blu;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;L;32;69,99;85,3878;34,15512
;UPJ32011S-L-NERO;UPJ32011SNE;UMBRO;Nero;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;L;25;69,99;85,3878;34,15512
;UPJ32011S-M-NAVY;UPJ32011SNAV;UMBRO;Blu;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;M;22;69,99;85,3878;34,15512
;UPJ32011S-M-NERO;UPJ32011SNE;UMBRO;Nero;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;M;5;69,99;85,3878;34,15512
;UPJ32011S-S-NAVY;UPJ32011SNAV;UMBRO;Blu;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;S;14;69,99;85,3878;34,15512
;UPJ32011S-S-NERO;UPJ32011SNE;UMBRO;Nero;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;S;13;69,99;85,3878;34,15512
;UPJ32011S-SMBLU;UPJ32005SFUNAV;UMBRO;Blu;TUTA DONNA UMBRO BLU;;;;WOMEN;WOMEN;M;2;69,99;85,3878;34,15512
;UPJ32011S-XL-BLU;UPJ2005SBLU;UMBRO;Blu;TUTA DONNA UMBRO BLU;;;;WOMEN;WOMEN;XL;6;69,99;85,3878;34,15512
;UPJ32011S-XL-NAVY;UPJ32011SNAV;UMBRO;Blu;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;XL;28;69,99;85,3878;34,15512
;UPJ32011S-XL-NERO;UPJ32011SNE;UMBRO;Nero;TUTA UOMO UMBRO GRIGIO COTONE;;;;MAN;WOMEN;XL;13;69,99;85,3878;34,15512
;UPJ96220-L-IRIS;UPJ96220IRIS;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA LUNGO LAURA BIAGIOTTI;;;;WOMEN;WOMEN;L;2;32,99;40,2478;14,08673
;UPJ96220-L-LOTUS;UPJ96220LOT;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA LUNGO LAURA BIAGIOTTI;;;;WOMEN;WOMEN;S;8;32,99;40,2478;14,08673
;UPJ96220-M-IRIS;UPJ96220IRIS;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA LUNGO LAURA BIAGIOTTI;;;;WOMEN;WOMEN;M;27;32,99;40,2478;14,08673
;UPJ96220-M-LOTUS;UPJ96220LOT;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA LUNGO LAURA BIAGIOTTI;;;;WOMEN;WOMEN;S;10;32,99;40,2478;14,08673
;UPJ96220-S-IRIS;UPJ96220IRIS;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA LUNGO LAURA BIAGIOTTI;;;;WOMEN;WOMEN;S;32;32,99;40,2478;14,08673
;UPJ96220-S-LOTUS;UPJ96220LOT;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA LUNGO LAURA BIAGIOTTI;;;;WOMEN;WOMEN;S;10;32,99;40,2478;14,08673
;UPJ96220-XL-IRIS;UPJ96220IRIS;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA LUNGO LAURA BIAGIOTTI;;;;WOMEN;WOMEN;XL;4;32,99;40,2478;14,08673
;UPJ96220-XL-LOTUS;UPJ96220LOT;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA LUNGO LAURA BIAGIOTTI;;;;WOMEN;WOMEN;S;4;32,99;40,2478;14,08673
;UPJ96220S-L-IRIS;UPJ96220SIR;LAURA BIAGIOTTI;Viola;PIGIAMA DONNA  LUNGO LAURA BIAGIOTTI VIOLA;;;;WOMEN;WOMEN;L;90;39,99;48,7878;17,07573
;UPJ96220S-L-LOTUS;UPJ96220SLOT;LAURA BIAGIOTTI;Rosa;PIGIAMA DONNA  LUNGO LAURA BIAGIOTTI VIOLA;;;;WOMEN;WOMEN;L;90;39,99;48,7878;17,07573
;UPJ96220S-M-IRIS;UPJ96220SIR;LAURA BIAGIOTTI;Viola;PIGIAMA DONNA  LUNGO LAURA BIAGIOTTI VIOLA;;;;WOMEN;WOMEN;M;77;39,99;48,7878;17,07573
;UPJ96220S-M-LOTUS;UPJ96220SLOT;LAURA BIAGIOTTI;Rosa;PIGIAMA DONNA  LUNGO LAURA BIAGIOTTI VIOLA;;;;WOMEN;WOMEN;M;77;39,99;48,7878;17,07573
;UPJ96220S-S-IRIS;UPJ96220SIR;LAURA BIAGIOTTI;Viola;PIGIAMA DONNA  LUNGO LAURA BIAGIOTTI VIOLA;;;;WOMEN;WOMEN;S;42;39,99;48,7878;17,07573
;UPJ96220S-S-LOTUS;UPJ96220SLOT;LAURA BIAGIOTTI;Rosa;PIGIAMA DONNA  LUNGO LAURA BIAGIOTTI VIOLA;;;;WOMEN;WOMEN;S;42;39,99;48,7878;17,07573
;UPJ96220S-XL-IRIS;UPJ96220SIR;LAURA BIAGIOTTI;Viola;PIGIAMA DONNA  LUNGO LAURA BIAGIOTTI VIOLA;;;;WOMEN;WOMEN;XL;18;39,99;48,7878;17,07573
;UPJ96220S-XL-LOTUS;UPJ96220SLOT;LAURA BIAGIOTTI;Rosa;PIGIAMA DONNA  LUNGO LAURA BIAGIOTTI VIOLA;;;;WOMEN;WOMEN;XL;18;39,99;48,7878;17,07573
;UPJ96226S-L-BLU;UPJ96226SBLU;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA CORTO LAURA BIAGIOTTI BLU;;;;WOMEN;WOMEN;L;54;39,99;48,7878;17,07573
;UPJ96226S-L-GRIGIO;UPJ96226SGRI;LAURA BIAGIOTTI;Grigio;PIGIAMA DONNA CORTO LAURA BIAGIOTTI BLU;;;;WOMEN;WOMEN;L;76;39,99;48,7878;17,07573
;UPJ96226S-M-BLU;UPJ96226SBLU;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA CORTO LAURA BIAGIOTTI BLU;;;;WOMEN;WOMEN;M;58;39,99;48,7878;17,07573
;UPJ96226S-M-GRIGIO;UPJ96226SGRI;LAURA BIAGIOTTI;Grigio;PIGIAMA DONNA CORTO LAURA BIAGIOTTI BLU;;;;WOMEN;WOMEN;M;76;39,99;48,7878;17,07573
;UPJ96226S-S-BLU;UPJ96226SBLU;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA CORTO LAURA BIAGIOTTI BLU;;;;WOMEN;WOMEN;S;20;39,99;48,7878;17,07573
;UPJ96226S-S-GRIGIO;UPJ96226SGRI;LAURA BIAGIOTTI;Grigio;PIGIAMA DONNA CORTO LAURA BIAGIOTTI BLU;;;;WOMEN;WOMEN;S;40;39,99;48,7878;17,07573
;UPJ96226S-XL-BLU;UPJ96226SBLU;LAURA BIAGIOTTI;Blu;PIGIAMA DONNA CORTO LAURA BIAGIOTTI BLU;;;;WOMEN;WOMEN;XL;16;39,99;48,7878;17,07573
;UPJ96226S-XL-GRIGIO;UPJ96226SGRI;LAURA BIAGIOTTI;Grigio;PIGIAMA DONNA CORTO LAURA BIAGIOTTI BLU;;;;WOMEN;WOMEN;XL;24;39,99;48,7878;17,07573
;VERACRUZ-35-NOCCIOLA;VERACRUZNO;VILLA SHOES;Marrone;TRONCHETTO DONNA;;;PELLE;WOMEN;WOMEN;35;1;213,11;260;69,99
;VERACRUZ-36-NOCCIOLA;VERACRUZNO;VILLA SHOES;Marrone;TRONCHETTO DONNA;;;PELLE;WOMEN;WOMEN;36;4;213,11;260;69,99
;VERACRUZ-37-NOCCIOLA;VERACRUZNO;VILLA SHOES;Marrone;TRONCHETTO DONNA;;;PELLE;WOMEN;WOMEN;37;5;213,11;260;69,99
;VERACRUZ-38-NOCCIOLA;VERACRUZNO;VILLA SHOES;Marrone;TRONCHETTO DONNA;;;PELLE;WOMEN;WOMEN;38;5;213,11;260;69,99
;VERACRUZ-39-NOCCIOLA;VERACRUZNO;VILLA SHOES;Marrone;TRONCHETTO DONNA;;;PELLE;WOMEN;WOMEN;39;4;213,11;260;69,99
;VERACRUZ-40-NOCCIOLA;VERACRUZNO;VILLA SHOES;Marrone;TRONCHETTO DONNA;;;PELLE;WOMEN;WOMEN;40;3;213,11;260;69,99
;VERACRUZ-41-NOCCIOLA;VERACRUZNO;VILLA SHOES;Marrone;TRONCHETTO DONNA;;;PELLE;WOMEN;WOMEN;41;2;213,11;260;69,99
;VIA06047B-L-NERO;VIA06047BNE;UMBRO;Grigio;MAGLIA GIROCOLLO UOMO UMBRO GRIGIO;;;;MAN;MEN;L;1;17,99;21,9478;7,68173
;VIA06047B-M-NERO;VIA06047BNE;UMBRO;Grigio;MAGLIA GIROCOLLO UOMO UMBRO GRIGIO;;;;MAN;MEN;M;2;17,99;21,9478;7,68173
;VIA06047B-XL-NERO;VIA06047BNE;UMBRO;Grigio;MAGLIA GIROCOLLO UOMO UMBRO GRIGIO;;;;MAN;MEN;XL;1;17,99;21,9478;7,68173
;VIA06047B-XXL-NERO;VIA06047BNE;UMBRO;Grigio;MAGLIA GIROCOLLO UOMO UMBRO GRIGIO;;;;MAN;MEN;XXL;58;17,99;21,9478;7,68173
;VIA6047B-L-BLU;VIA06047BL;UMBRO;Blu;MAGLIA GIROCOLLO UOMO UMBRO BLU;;;;MAN;MEN;L;2;17,99;21,9478;7,68173
;VIA6047B-L-NERO;VIA06047BNE;UMBRO;Nero;MAGLIA GIROCOLLO UOMO UMBRO NERO;;;;MAN;MEN;L;2;17,99;21,9478;7,68173
;VIA6047B-M-BLU;VIA06047BL;UMBRO;Blu;MAGLIA GIROCOLLO UOMO UMBRO BLU;;;;MAN;MEN;M;1;17,99;21,9478;7,68173
;VIA6047B-M-NERO;VIA06047BNE;UMBRO;Nero;MAGLIA GIROCOLLO UOMO UMBRO NERO;;;;MAN;MEN;M;1;17,99;21,9478;7,68173
;VIA6047B-XL-BLU;VIA06047BL;UMBRO;Blu;MAGLIA GIROCOLLO UOMO UMBRO BLU;;;;MAN;MEN;XL;3;17,99;21,9478;7,68173
;VIA6047B-XL-NERO;VIA06047BNE;UMBRO;Nero;MAGLIA GIROCOLLO UOMO UMBRO NERO;;;;MAN;MEN;XL;1;17,99;21,9478;7,68173
;VIA6047B-XXL-BLU;VIA06047BL;UMBRO;Blu;MAGLIA GIROCOLLO UOMO UMBRO BLU;;;;MAN;MEN;XXL;1;17,99;21,9478;7,68173
;VIA6047B-XXL-NERO;VIA06047BNE;UMBRO;Nero;MAGLIA GIROCOLLO UOMO UMBRO NERO;;;;MAN;MEN;XXL;1;17,99;21,9478;7,68173
;VIA6048B-L-BLU;VIA06048BBL;UMBRO;Blu;MAGLIA SCOLLO V UMBRO BLU;;;;MAN;MEN;L;9;17,99;21,9478;7,68173
;VIA6048B-L-GRIGIO;;UMBRO;Grigio;MAGLIA SCOLLO V UMBRO GRIGIO;;;;MAN;MEN;L;2;17,99;21,9478;7,68173
;VIA6048B-L-NERO;VIA06048NE;UMBRO;Nero;MAGLIA SCOLLO V UMBRO NERO;;;;MAN;MEN;L;40;17,99;21,9478;7,68173
;VIA6048B-M-BLU;VIA06048BBL;UMBRO;Blu;MAGLIA SCOLLO V UMBRO BLU;;;;MAN;MEN;M;3;17,99;21,9478;7,68173
;VIA6048B-M-GRIGIO;VIA06048BGRI;UMBRO;Grigio;MAGLIA SCOLLO V UMBRO GRIGIO;;;;MAN;MEN;M;5;17,99;21,9478;7,68173
;VIA6048B-M-NERO;VIA06048NE;UMBRO;Nero;MAGLIA SCOLLO V UMBRO NERO;;;;MAN;MEN;M;45;17,99;21,9478;7,68173
;VIA6048B-XL-BLU;VIA06048BBL;UMBRO;Blu;MAGLIA SCOLLO V UMBRO BLU;;;;MAN;MEN;XL;7;17,99;21,9478;7,68173
;VIA6048B-XL-GRIGIO;VIA06048BGRI;UMBRO;Grigio;MAGLIA SCOLLO V UMBRO GRIGIO;;;;MAN;MEN;XL;2;17,99;21,9478;7,68173
;VIA6048B-XL-NERO;VIA06048NE;UMBRO;Nero;MAGLIA SCOLLO V UMBRO NERO;;;;MAN;MEN;XL;48;17,99;21,9478;7,68173
;VIA6048B-XXL-BLU;VIA06048BBL;UMBRO;Blu;MAGLIA SCOLLO V UMBRO BLU;;;;MAN;MEN;XXL;3;17,99;21,9478;7,68173
;VIA6048B-XXL-GRIGIO;VIA06048BGRI;UMBRO;Grigio;MAGLIA SCOLLO V UMBRO GRIGIO;;;;MAN;MEN;XXL;2;17,99;21,9478;7,68173
;VIA6048B-XXL-NERO;VIA06048NE;UMBRO;Nero;MAGLIA SCOLLO V UMBRO NERO;;;;MAN;MEN;XXL;;17,99;21,9478;7,68173
;WILDE-35-NERO;WILDENE;VILLA SHOES;Nero;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;35;1;213,11;260;69,99
;WILDE-35-TESTA DI MORO;WILDETM;VILLA SHOES;Marrone;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;35;1;213,11;260;69,99
;WILDE-36-NERO;WILDENE;VILLA SHOES;Nero;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;36;4;213,11;260;69,99
;WILDE-36-TESTA DI MORO;WILDETM;VILLA SHOES;Marrone;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;36;4;213,11;260;69,99
;WILDE-37-NERO;WILDENE;VILLA SHOES;Nero;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;37;5;213,11;260;69,99
;WILDE-37-TESTA DI MORO;WILDETM;VILLA SHOES;Marrone;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;37;5;213,11;260;69,99
;WILDE-38-NERO;WILDENE;VILLA SHOES;Nero;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;38;5;213,11;260;69,99
;WILDE-38-TESTA DI MORO;WILDETM;VILLA SHOES;Marrone;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;38;5;213,11;260;69,99
;WILDE-39-NERO;WILDENE;VILLA SHOES;Nero;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;39;4;213,11;260;69,99
;WILDE-39-TESTA DI MORO;WILDETM;VILLA SHOES;Marrone;TRONCHETTO DONNA;;PELLE;;WOMEN;WOMEN;39;4;213,11;260;69,99
